mean,std,percentile_025,percentile_500,percentile_975,team_id,season,name,team_name
0.17788119614124298,0.12467264384031296,-0.0640736073255539,0.18131491541862488,0.4225104749202728,3178,2027,pace_team_rw,Detroit
-0.02506309188902378,0.0376296192407608,-0.10038092732429504,-0.024572068825364113,0.04620132967829704,3179,2010,pace_team_rw,Drake
-0.022956624627113342,0.036854714155197144,-0.09336954355239868,-0.02261074259877205,0.04807763919234276,3179,2011,pace_team_rw,Drake
-0.14626163244247437,0.03652266785502434,-0.21696342527866364,-0.14683717489242554,-0.07514356821775436,3179,2012,pace_team_rw,Drake
0.17385858297348022,0.03552386537194252,0.10152582824230194,0.173904150724411,0.24059796333312988,3179,2013,pace_team_rw,Drake
0.09143491089344025,0.03453291580080986,0.022317558526992798,0.09179043769836426,0.1578473299741745,3179,2014,pace_team_rw,Drake
0.25899070501327515,0.037763260304927826,0.18502376973628998,0.2597828805446625,0.3354176878929138,3179,2015,pace_team_rw,Drake
0.3233104944229126,0.03638889640569687,0.25316014885902405,0.3230007290840149,0.3955952525138855,3179,2016,pace_team_rw,Drake
0.231772780418396,0.03421776369214058,0.16693902015686035,0.23189663887023926,0.3002150058746338,3179,2017,pace_team_rw,Drake
0.19580863416194916,0.033554840832948685,0.13155940175056458,0.19567269086837769,0.26252299547195435,3179,2018,pace_team_rw,Drake
0.262967050075531,0.035350266844034195,0.19357775151729584,0.2629632353782654,0.3315957486629486,3179,2019,pace_team_rw,Drake
0.32450005412101746,0.03742199018597603,0.25065886974334717,0.3248752951622009,0.3994990885257721,3179,2020,pace_team_rw,Drake
0.2546083331108093,0.037897005677223206,0.18326228857040405,0.2550583481788635,0.32521873712539673,3179,2021,pace_team_rw,Drake
0.26433491706848145,0.03632603585720062,0.19225183129310608,0.2642005681991577,0.3322315216064453,3179,2022,pace_team_rw,Drake
0.2819511890411377,0.0354766845703125,0.2134266346693039,0.2817555367946625,0.3532821536064148,3179,2023,pace_team_rw,Drake
0.23407818377017975,0.03373103588819504,0.16421404480934143,0.23364095389842987,0.29980480670928955,3179,2024,pace_team_rw,Drake
0.14436812698841095,0.035285964608192444,0.07513030618429184,0.14396046102046967,0.21619784832000732,3179,2025,pace_team_rw,Drake
0.10243859887123108,0.03601641207933426,0.03210524469614029,0.10249371826648712,0.1723855584859848,3179,2026,pace_team_rw,Drake
0.09612774848937988,0.12244599312543869,-0.14910340309143066,0.0967375785112381,0.3319639563560486,3179,2027,pace_team_rw,Drake
-0.2997587323188782,0.03579672425985336,-0.36832234263420105,-0.2995915710926056,-0.22956225275993347,3180,2010,pace_team_rw,Drexel
-0.4251333475112915,0.03438789024949074,-0.4942081868648529,-0.4246034622192383,-0.35774919390678406,3180,2011,pace_team_rw,Drexel
-0.4518212378025055,0.036189064383506775,-0.5238300561904907,-0.4527606666088104,-0.38037168979644775,3180,2012,pace_team_rw,Drexel
-0.5234090685844421,0.03513838350772858,-0.5896661877632141,-0.5242618918418884,-0.4531218707561493,3180,2013,pace_team_rw,Drexel
-0.5204208493232727,0.03646266087889671,-0.5914212465286255,-0.5204529762268066,-0.44732844829559326,3180,2014,pace_team_rw,Drexel
-0.42041221261024475,0.036510832607746124,-0.4921627342700958,-0.42027127742767334,-0.3467199206352234,3180,2015,pace_team_rw,Drexel
-0.42122581601142883,0.0345076248049736,-0.48904380202293396,-0.42142045497894287,-0.35292717814445496,3180,2016,pace_team_rw,Drexel
-0.35089313983917236,0.03433747962117195,-0.41659486293792725,-0.3516885042190552,-0.28423747420310974,3180,2017,pace_team_rw,Drexel
-0.33175763487815857,0.035099949687719345,-0.40156444907188416,-0.33205312490463257,-0.2636304199695587,3180,2018,pace_team_rw,Drexel
-0.48801279067993164,0.03470585122704506,-0.55881267786026,-0.48823434114456177,-0.4207265377044678,3180,2019,pace_team_rw,Drexel
-0.4431430995464325,0.03589887171983719,-0.5122303366661072,-0.4427206516265869,-0.37185850739479065,3180,2020,pace_team_rw,Drexel
-0.4060053527355194,0.04009507969021797,-0.48918917775154114,-0.4060184359550476,-0.32655054330825806,3180,2021,pace_team_rw,Drexel
-0.3678491413593292,0.033736422657966614,-0.4333644211292267,-0.36816591024398804,-0.3038482964038849,3180,2022,pace_team_rw,Drexel
-0.3168085217475891,0.03640719875693321,-0.38579848408699036,-0.3169929087162018,-0.24509325623512268,3180,2023,pace_team_rw,Drexel
