mean,std,percentile_025,percentile_500,percentile_975,team_id,season,name,team_name,first_d1_season,last_d1_season
0.0015577685553580523,0.022633753716945648,-0.04185444116592407,0.0016357821878045797,0.04543888941407204,1210,2017,offense_team_rw,Georgia Tech,1985,2026
0.008351496420800686,0.022231146693229675,-0.03489510342478752,0.008382459171116352,0.0519629642367363,1210,2018,offense_team_rw,Georgia Tech,1985,2026
0.0007504546083509922,0.023032881319522858,-0.044459085911512375,0.0005301140481606126,0.045651406049728394,1210,2019,offense_team_rw,Georgia Tech,1985,2026
0.07160046696662903,0.023289114236831665,0.026856238022446632,0.07185050845146179,0.11716397106647491,1210,2020,offense_team_rw,Georgia Tech,1985,2026
0.16299591958522797,0.024355603381991386,0.11492864042520523,0.16291633248329163,0.21021506190299988,1210,2021,offense_team_rw,Georgia Tech,1985,2026
0.027274714782834053,0.023566365242004395,-0.020398570224642754,0.02802741527557373,0.07328316569328308,1210,2022,offense_team_rw,Georgia Tech,1985,2026
0.03369579836726189,0.02235548570752144,-0.010638171806931496,0.03356783092021942,0.07573948055505753,1210,2023,offense_team_rw,Georgia Tech,1985,2026
0.05952617898583412,0.02259436808526516,0.013917459174990654,0.059809036552906036,0.10301978141069412,1210,2024,offense_team_rw,Georgia Tech,1985,2026
0.061532679945230484,0.022729940712451935,0.018803810700774193,0.0618385449051857,0.10548996925354004,1210,2025,offense_team_rw,Georgia Tech,1985,2026
0.017050648108124733,0.022317446768283844,-0.026890188455581665,0.01764114946126938,0.060013409703969955,1210,2026,offense_team_rw,Georgia Tech,1985,2026
0.01647467166185379,0.07265575230121613,-0.12909799814224243,0.0156257301568985,0.1545153558254242,1210,2027,offense_team_rw,Georgia Tech,1985,2026
0.17764540016651154,0.021858729422092438,0.13292288780212402,0.17733238637447357,0.22011332213878632,1211,2003,offense_team_rw,Gonzaga,1985,2026
0.2837490439414978,0.02307797223329544,0.23960156738758087,0.28321754932403564,0.33183231949806213,1211,2004,offense_team_rw,Gonzaga,1985,2026
0.2724002003669739,0.023113353177905083,0.2294444441795349,0.27170538902282715,0.316225528717041,1211,2005,offense_team_rw,Gonzaga,1985,2026
