mean,std,percentile_025,percentile_500,percentile_975,name
-0.02120090462267399,0.002724935533478856,-0.026406170800328255,-0.021194808185100555,-0.015928903594613075,beta_pace_is_ncaa_tourney
-0.01418809313327074,0.0012243391247466207,-0.016643589362502098,-0.014185778796672821,-0.011830541305243969,beta_pace_is_conf_tourney
-0.015533559955656528,0.0011685129720717669,-0.017874963581562042,-0.01552098523825407,-0.013241338543593884,beta_pace_team1_b2b
-0.0033514192327857018,0.000624546897597611,-0.0045595853589475155,-0.0033454434014856815,-0.0021273561287671328,beta_pace_team1_2in3
-0.012752634473145008,0.002078350866213441,-0.016724666580557823,-0.012722320854663849,-0.00870373286306858,beta_pace_team1_3in4
0.003970615565776825,0.009118763729929924,-0.013409704901278019,0.0037357709370553493,0.022415442392230034,beta_pace_team1_4in5
-0.01557517796754837,0.001260420074686408,-0.018059901893138885,-0.01555679552257061,-0.01304718665778637,beta_pace_team2_b2b
-0.0033632428385317326,0.0005772801232524216,-0.004448796156793833,-0.0033654598519206047,-0.002240808680653572,beta_pace_team2_2in3
-0.012724722735583782,0.0022247799206525087,-0.017032306641340256,-0.012731177732348442,-0.008423508144915104,beta_pace_team2_3in4
0.0033657404128462076,0.009146523661911488,-0.014204157516360283,0.0033069797791540623,0.022049332037568092,beta_pace_team2_4in5
-0.07077911496162415,0.0002807630517054349,-0.07133328914642334,-0.07078227400779724,-0.07023356854915619,beta_pace_days_into_season_norm
0.04270676523447037,0.00029963837005198,0.04214699566364288,0.042708031833171844,0.043326009064912796,beta_pace_days_into_season_norm_sq
0.014923353679478168,0.0002886072907131165,0.014345488511025906,0.014921998605132103,0.015484781004488468,beta_pace_team1_log_travel_distance_diff
-0.03508232161402702,0.0002970251953229308,-0.035650987178087234,-0.03508080169558525,-0.03450699895620346,beta_pace_team1_log_elevation_diff
0.014951448887586594,0.00030118334689177573,0.014380238018929958,0.014947699382901192,0.015515490435063839,beta_pace_team2_log_travel_distance_diff
-0.03500242903828621,0.00028626678977161646,-0.035553690046072006,-0.034999385476112366,-0.034452710300683975,beta_pace_team2_log_elevation_diff
0.012629936449229717,0.0025022411718964577,0.007709398400038481,0.012616978026926517,0.017603743821382523,beta_ppp_is_ncaa_tourney
-0.0019046731758862734,0.0011724402429535985,-0.004197093192487955,-0.0018709555733948946,0.0003796906676143408,beta_ppp_is_conf_tourney
0.010797400958836079,0.001228589448146522,0.00840324442833662,0.010823116637766361,0.01318258699029684,beta_ppp_team1_b2b
0.0035245539620518684,0.0005789118004031479,0.0024093035608530045,0.0035139690153300762,0.004690364934504032,beta_ppp_team1_2in3
0.0070411874912679195,0.002095365198329091,0.0029708892107009888,0.007070930674672127,0.011111211031675339,beta_ppp_team1_3in4
-0.004420759156346321,0.007319916505366564,-0.0187850259244442,-0.004446355160325766,0.010197490453720093,beta_ppp_team1_4in5
0.010835448279976845,0.001153221121057868,0.008582456037402153,0.010841110721230507,0.012947269715368748,beta_ppp_team2_b2b
0.003521098755300045,0.0005642356118187308,0.0023941819090396166,0.003535366617143154,0.004639444872736931,beta_ppp_team2_2in3
0.0068383547477424145,0.0020270419772714376,0.0028310066554695368,0.006841959431767464,0.010827873833477497,beta_ppp_team2_3in4
-0.004560586530715227,0.007124236784875393,-0.017480256035923958,-0.00470004603266716,0.009804483503103256,beta_ppp_team2_4in5
0.02488674409687519,0.00029214806272648275,0.02430948056280613,0.024879157543182373,0.02544490620493889,beta_ppp_days_into_season_norm
-0.00676855118945241,0.00027606773073785007,-0.007302668411284685,-0.00677117146551609,-0.0062211016193032265,beta_ppp_days_into_season_norm_sq
2.9498289677576395e-6,0.0002833518956322223,-0.000555040838662535,8.641368367534596e-6,0.0005299466429278255,beta_ppp_team1_log_travel_distance_diff
3.0883862223163305e-7,0.0002808201243169606,-0.0005603677709586918,-2.933298674179241e-6,0.000539616565220058,beta_ppp_team1_log_elevation_diff
8.867944416124374e-6,0.00028073019348084927,-0.0005304673686623573,0.000010395612662250642,0.0005731970886699855,beta_ppp_team2_log_travel_distance_diff
-2.5231586278096074e-6,0.00028248704620637,-0.0005342860240489244,-9.62660851655528e-6,0.0005662750918418169,beta_ppp_team2_log_elevation_diff
1.1256091594696045,0.0002844711998477578,1.1250418424606323,1.1256098747253418,1.126166820526123,defense_global_mean
0.07497581094503403,0.0017912272596731782,0.0715557113289833,0.07501537352800369,0.07836616039276123,hca_team_mu
1.7152034044265747,0.0003144479123875499,1.7145977020263672,1.7152025699615479,1.7158167362213135,offense_global_mean
1.5035886764526367,0.00027497083647176623,1.5030540227890015,1.503589391708374,1.5041146278381348,pace_global_mean
312.2055358886719,3.105090618133545,306.0817565917969,312.2599182128906,318.3294677734375,phi_score
0.5200315117835999,0.06410534679889679,0.40268266201019287,0.515518307685852,0.6577040553092957,sigma_defense_season
0.05679861083626747,0.0004181642725598067,0.0559665709733963,0.056793659925460815,0.0576375313103199,sigma_defense_team
0.5363225340843201,0.06221949681639671,0.4247983396053314,0.5328914523124695,0.6664465665817261,sigma_offense_season
0.07408581674098969,0.0005743735819123685,0.07298187166452408,0.07408546656370163,0.07518171519041061,sigma_offense_team
0.03429969772696495,0.005087917670607567,0.025534994900226593,0.03394803777337074,0.04486279934644699,sigma_pace_season
0.13149933516979218,0.0009536636061966419,0.1296284794807434,0.1314990520477295,0.1333857774734497,sigma_pace_team
